last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,sales,salary
0.34,2,94,2,0,0,0,support,medium
0.72,3,304,1,0,0,0,technical,medium
0.75,5,106,2,0,0,0,management,medium
0.42,5,168,1,0,0,0,marketing,high
0.92,5,179,4,0,0,0,marketing,low
0.69,5,260,4,0,0,0,marketing,medium
1.0,2,261,5,0,0,0,sales,medium
0.57,5,178,5,0,0,0,sales,medium
0.77,6,166,3,1,0,0,sales,medium
0.89,5,73,2,1,0,0,sales,low
0.49,3,223,4,0,0,0,sales,low
0.59,6,228,3,0,0,0,sales,low
0.76,6,127,5,0,0,0,sales,low
0.68,3,275,3,0,0,0,sales,low
0.58,4,232,6,0,0,0,sales,low
0.54,3,164,2,1,0,0,sales,low
0.89,4,144,5,0,0,0,sales,low
0.77,4,199,4,0,0,0,sales,low
0.44,2,180,5,0,0,0,sales,low
0.35,3,211,3,0,0,0,sales,low
0.87,4,232,7,1,0,0,sales,low
0.53,5,229,1,0,0,0,sales,low
0.67,3,76,4,0,0,0,sales,low
0.57,2,292,2,0,0,0,sales,low
0.85,5,50,3,0,0,0,sales,low
0.95,3,319,4,0,0,0,accounting,low
0.68,3,259,3,0,0,0,accounting,low
0.5,3,140,2,0,0,0,accounting,low
0.68,4,157,1,0,0,0,hr,low
0.92,3,171,2,1,0,0,hr,low
0.64,5,167,6,0,0,0,hr,medium
0.66,2,158,4,0,0,0,hr,medium
1.0,4,234,5,0,0,0,technical,medium
0.66,4,212,3,0,0,0,technical,medium
0.88,2,225,2,0,0,0,technical,medium
0.51,4,231,7,0,0,0,technical,medium
0.27,2,100,4,0,0,0,technical,medium
1.0,5,161,4,1,0,0,technical,medium
0.73,5,297,1,0,0,0,technical,medium
0.9,4,194,4,0,0,0,technical,medium
0.83,6,190,3,0,0,0,technical,medium
0.42,3,211,3,0,0,0,technical,medium
0.55,2,293,2,0,0,0,technical,high
0.61,3,215,4,1,0,0,support,low
0.64,3,246,2,0,0,0,support,medium
0.95,4,315,3,0,0,0,support,medium
0.93,4,120,4,0,0,0,support,medium
0.65,5,206,5,0,0,0,support,medium
1.0,4,163,4,0,0,0,support,low
0.64,1,269,5,1,0,0,support,low
0.58,3,174,2,0,0,0,support,low
0.69,3,117,3,0,0,0,support,low
0.63,2,324,1,1,0,0,support,low
0.64,3,133,3,0,0,0,support,low
0.92,3,141,5,0,0,0,technical,low
0.37,6,248,5,0,0,0,technical,low
1.0,2,226,2,0,0,0,technical,medium
0.89,3,161,3,0,0,0,management,medium
0.71,5,245,2,0,0,0,IT,medium
0.89,4,150,3,0,0,0,IT,medium
0.53,3,224,4,0,0,0,IT,medium
1.0,6,273,4,0,0,0,IT,medium
0.74,5,96,3,0,0,0,IT,medium
0.54,1,228,1,0,0,0,product_mng,medium
0.59,6,251,7,0,0,0,product_mng,medium
0.67,5,242,3,0,0,0,product_mng,medium
0.81,5,194,3,0,0,0,product_mng,medium
0.92,5,202,2,1,0,0,IT,medium
0.95,3,230,6,0,0,0,RandD,medium
0.6,3,254,2,0,0,0,RandD,medium
0.71,4,267,3,0,0,0,RandD,medium
1.0,5,200,5,0,0,0,RandD,medium
0.51,1,231,1,0,0,0,RandD,medium
0.46,3,153,4,0,0,0,RandD,medium
0.49,3,166,4,0,0,0,marketing,medium
0.53,6,288,7,0,0,0,sales,medium
1.0,6,159,5,0,0,0,accounting,medium
0.98,3,184,3,0,0,0,support,medium
0.74,4,220,3,1,0,0,technical,medium
0.67,3,258,3,0,0,0,management,medium
0.54,4,217,1,0,0,0,marketing,medium
0.79,5,251,5,0,0,0,marketing,high
0.4,4,163,3,0,0,0,marketing,high
0.85,4,187,3,0,0,0,sales,high
0.42,3,142,1,0,0,0,sales,high
0.82,3,226,1,0,0,0,sales,high
0.83,3,134,1,0,0,0,sales,high
0.27,3,111,3,0,0,0,sales,high
0.81,6,220,3,0,0,0,sales,high
0.49,4,234,2,0,0,0,sales,high
1.0,2,191,3,0,0,0,sales,high
0.56,5,231,5,0,0,0,sales,high
0.89,4,170,4,0,0,0,sales,high
0.73,4,246,3,0,0,0,sales,low
0.97,2,131,3,0,0,0,sales,low
0.77,1,221,2,1,0,0,sales,low
0.76,4,213,1,0,0,0,sales,low
0.97,1,189,4,1,0,0,sales,low
0.89,3,134,2,0,0,0,sales,low
0.93,6,268,3,0,0,0,sales,low
0.59,4,260,2,0,0,0,sales,low
0.87,3,173,2,0,0,0,sales,low
0.95,6,180,5,0,0,0,accounting,low
0.64,5,209,1,0,0,0,accounting,low
0.79,3,209,5,0,0,0,accounting,low
0.74,4,222,3,0,0,0,hr,low
0.37,5,177,5,0,0,0,hr,low
0.88,4,212,6,1,0,0,hr,low
0.46,2,147,3,0,0,0,hr,medium
0.43,5,249,3,0,0,0,technical,medium
1.0,4,230,3,0,0,0,technical,medium
1.0,4,137,5,0,0,0,technical,medium
0.44,2,189,3,0,0,0,technical,medium
1.0,5,275,4,0,0,0,technical,medium
0.83,7,211,7,1,0,0,technical,medium
0.97,4,278,3,1,0,0,technical,medium
0.42,1,229,5,0,0,0,technical,medium
1.0,3,155,4,0,0,0,technical,medium
0.95,4,244,3,0,0,0,technical,medium
0.72,5,217,3,0,0,0,technical,medium
0.38,3,158,2,0,0,0,support,high
0.7,3,160,2,1,0,0,support,high
0.5,2,72,2,0,0,0,support,high
0.54,3,150,3,1,0,0,support,high
1.0,4,232,5,0,0,0,support,high
0.68,4,155,6,0,0,0,support,high
0.77,4,133,1,0,0,0,support,high
0.43,3,259,8,0,0,0,support,high
0.63,4,155,5,0,0,0,support,low
0.92,3,265,4,0,0,0,support,low
0.53,4,251,7,1,0,0,support,low
0.54,3,176,1,0,0,0,technical,low
0.93,3,190,3,0,0,0,technical,low
0.77,5,144,4,0,0,0,technical,low
0.83,5,244,4,0,0,0,management,low
0.65,4,183,4,1,0,0,IT,low
0.59,5,302,3,1,0,0,IT,medium
0.51,3,310,3,0,0,0,IT,medium
0.7,3,200,4,1,0,0,IT,medium
0.31,3,258,2,0,0,0,IT,medium
0.89,3,141,2,0,0,0,product_mng,medium
0.5,3,232,4,0,0,0,product_mng,medium
0.64,2,157,2,0,0,0,product_mng,medium
0.91,4,222,1,0,0,0,product_mng,medium
0.57,4,58,4,0,0,0,IT,medium
1.0,3,153,4,0,0,0,RandD,medium
0.84,3,265,2,0,0,0,RandD,medium
0.89,3,130,3,0,0,0,RandD,medium
0.46,5,290,3,0,0,0,RandD,medium
0.27,2,201,3,0,0,0,RandD,medium
0.55,6,240,5,0,0,0,marketing,medium
0.66,2,234,2,1,0,0,sales,medium
0.71,4,226,4,0,0,0,accounting,medium
0.77,2,142,4,0,0,0,support,medium
1.0,5,141,2,0,0,0,technical,medium
0.62,1,113,5,0,0,0,management,medium
0.73,4,221,1,0,0,0,marketing,medium
0.56,5,197,2,0,0,0,marketing,medium
0.71,3,232,3,0,0,0,marketing,medium
0.69,3,156,3,0,0,0,sales,high
0.63,2,148,5,0,0,0,sales,low
0.66,3,112,3,0,0,0,sales,medium
0.82,2,139,5,1,0,0,sales,medium
0.62,3,134,3,0,0,0,sales,medium
0.51,5,239,5,0,0,0,sales,medium
0.89,4,181,3,0,0,0,sales,medium
0.9,4,156,2,1,0,0,sales,medium
0.51,4,172,4,0,0,0,sales,medium
0.84,3,241,2,0,0,0,sales,medium
0.88,3,234,3,0,0,0,sales,medium
0.67,5,171,3,0,0,0,sales,medium
0.67,4,255,2,0,0,0,sales,low
0.52,1,170,3,0,0,0,sales,low
0.47,4,76,3,0,0,0,sales,low
0.74,4,148,3,0,0,0,sales,low
0.41,3,145,2,0,0,0,sales,low
0.81,3,267,2,0,0,0,sales,low
0.59,4,265,3,1,0,0,sales,low
0.4,5,193,2,1,0,0,accounting,high
0.89,5,236,4,0,0,0,accounting,low
1.0,2,197,3,0,0,0,accounting,high
0.84,2,227,4,0,0,0,hr,high
0.46,3,164,4,0,0,0,hr,low
1.0,5,198,4,0,0,0,hr,low
0.66,4,269,5,0,0,0,hr,high
0.53,2,182,2,0,0,0,technical,low
0.92,6,225,6,0,0,0,technical,medium
0.64,4,146,4,1,0,0,technical,high
0.44,4,209,4,0,0,0,technical,medium
0.58,5,176,4,1,0,0,technical,medium
0.54,6,270,4,0,0,0,technical,medium
0.64,3,220,3,0,0,0,technical,medium
1.0,2,223,1,0,0,0,technical,high
0.52,4,204,2,0,0,0,technical,medium
0.6,3,228,3,1,0,0,technical,medium
0.5,4,259,5,0,0,0,technical,medium
0.59,5,258,3,0,0,0,support,high
0.39,5,294,4,0,0,0,support,medium
0.81,3,252,2,0,0,0,support,high
0.89,5,193,4,0,0,0,support,low
1.0,3,104,2,0,0,0,support,medium
0.56,4,155,4,0,0,0,support,medium
0.61,5,198,4,0,0,0,support,medium
0.47,1,130,3,1,0,0,support,medium
0.52,4,191,2,0,0,0,support,low
0.44,6,138,2,0,0,0,support,low
0.46,2,222,5,0,0,0,support,low
0.89,6,322,5,0,0,0,technical,low
0.68,6,176,2,0,0,0,technical,low
0.46,4,156,4,0,0,0,technical,low
0.71,2,186,4,0,0,0,management,low
0.7,3,151,3,0,0,0,IT,low
0.67,2,194,5,0,0,0,IT,low
0.68,7,284,3,1,0,0,IT,low
0.98,3,265,4,0,0,0,IT,high
0.82,3,228,1,0,0,0,IT,low
1.0,4,174,3,0,0,0,product_mng,low
0.49,2,219,4,0,0,0,product_mng,low
0.26,5,92,3,0,0,0,product_mng,low
0.6,7,371,3,0,0,0,product_mng,high
0.96,5,153,1,0,0,0,IT,low
0.61,3,150,2,0,0,0,marketing,high
0.78,2,304,3,0,0,0,accounting,high
0.68,4,208,7,0,0,0,accounting,high
0.91,3,236,2,0,0,0,IT,medium
0.53,5,265,3,0,0,0,IT,medium
1.0,6,209,3,0,0,0,management,high
0.47,4,212,2,0,0,0,marketing,medium
0.87,4,263,2,1,0,0,sales,high
0.84,3,231,2,0,0,0,accounting,medium
0.56,4,191,4,0,0,0,support,medium
0.71,4,238,4,0,0,0,technical,medium
0.77,2,179,3,0,0,0,management,medium
0.7,6,179,4,0,0,0,marketing,medium
0.9,3,207,5,1,0,0,marketing,medium
0.56,5,150,5,0,0,0,marketing,medium
0.82,4,135,2,0,0,0,sales,medium
0.8,2,227,1,0,0,0,sales,high
0.92,4,254,1,0,0,0,sales,low
0.56,5,195,3,0,0,0,sales,medium
0.95,2,276,1,0,0,0,sales,medium
0.99,4,213,4,0,0,0,sales,medium
0.85,3,191,3,0,0,0,sales,medium
0.51,3,221,3,1,0,0,sales,medium
0.51,6,219,3,1,0,0,sales,medium
0.85,3,345,5,0,0,0,sales,medium
0.8,3,203,4,0,0,0,sales,medium
1.0,3,309,3,0,0,0,sales,medium
0.67,5,202,2,0,0,0,sales,high
0.87,2,168,4,0,0,0,sales,low
0.47,3,172,3,0,0,0,sales,low
0.68,4,332,2,1,0,0,sales,low
0.81,3,108,4,0,0,0,sales,high
0.88,2,283,2,0,0,0,sales,low
0.65,5,111,6,1,0,0,sales,low
0.83,4,270,5,0,0,0,accounting,low
0.52,4,228,4,0,0,0,accounting,high
0.37,1,189,6,0,0,0,accounting,low
1.0,3,141,3,0,0,0,hr,low
0.51,5,289,5,0,0,0,hr,low
0.61,3,179,4,0,0,0,hr,low
0.39,5,165,3,0,0,0,hr,low
0.62,5,226,4,0,0,0,technical,low
0.9,3,304,2,0,0,0,technical,low
0.5,4,192,3,0,0,0,technical,medium
0.48,4,156,5,1,0,0,technical,medium
0.59,4,293,5,0,0,0,technical,medium
0.65,3,197,4,0,0,0,technical,medium
0.63,5,240,3,0,0,0,technical,medium
0.72,4,315,4,0,0,0,technical,medium
0.55,4,158,4,1,0,0,technical,medium
0.87,5,198,3,0,0,0,technical,medium
0.62,3,143,3,0,0,0,technical,medium
0.46,5,247,3,0,0,0,support,medium
0.49,4,168,2,0,0,0,support,medium
0.61,5,167,4,0,0,0,support,medium
0.67,3,119,3,0,0,0,support,high
0.87,5,153,4,0,0,0,support,low
0.96,3,135,9,0,0,0,support,medium
0.77,3,109,3,1,0,0,support,medium
0.86,5,264,4,0,0,0,support,medium
0.61,2,211,3,0,0,0,support,medium
0.87,5,204,1,0,0,0,support,low
1.0,4,132,3,0,0,0,support,low
0.59,5,201,2,1,0,0,technical,low
0.93,4,197,3,0,0,0,technical,low
1.0,2,263,1,0,0,0,technical,low
0.67,6,228,4,0,0,0,management,low
0.58,4,206,3,1,0,0,IT,low
0.91,1,164,3,0,0,0,IT,low
0.7,6,143,3,1,0,0,IT,low
0.57,3,193,3,0,0,0,IT,low
0.68,2,109,2,0,0,0,IT,low
0.84,3,172,1,0,0,0,product_mng,low
0.79,6,142,2,0,0,0,product_mng,low
0.75,2,220,4,1,0,0,product_mng,low
0.57,6,236,3,0,0,0,product_mng,low
0.8,2,172,1,0,0,0,IT,low
0.82,3,187,3,0,0,0,marketing,high
0.71,3,251,1,0,0,0,accounting,high
0.77,5,138,2,0,0,0,accounting,high
0.52,1,206,4,0,0,0,IT,medium
0.64,6,309,5,0,0,0,IT,medium
0.94,2,259,3,0,0,0,management,high
0.47,3,295,1,0,0,0,sales,medium
0.46,4,264,4,0,0,0,accounting,medium
0.65,3,139,2,0,0,0,support,medium
0.98,4,185,3,0,0,0,technical,medium
0.65,5,176,4,1,0,0,management,medium
0.8,3,193,5,0,0,0,marketing,medium
0.69,5,262,2,0,0,0,marketing,medium
0.97,6,213,3,0,0,0,marketing,medium
0.58,6,136,5,0,0,0,sales,medium
0.51,5,259,5,0,0,0,sales,medium
0.68,5,195,4,0,0,0,sales,medium
0.85,4,156,4,1,0,0,sales,high
1.0,6,178,3,0,0,0,sales,low
0.79,3,132,3,0,0,0,sales,medium
0.53,3,297,3,0,0,0,sales,medium
0.69,3,261,3,0,0,0,sales,medium
0.94,4,231,4,0,0,0,sales,medium
0.87,4,140,3,0,0,0,sales,low
1.0,3,186,5,0,0,0,sales,low
0.4,3,203,2,0,0,0,sales,low
0.28,5,191,2,0,0,0,sales,low
0.1,3,172,3,0,0,0,sales,low
0.6,3,208,2,0,0,0,sales,low
0.78,4,252,4,0,0,0,sales,low
0.8,6,267,1,1,0,0,sales,low
0.51,5,244,5,0,0,0,sales,low
0.88,3,183,3,0,0,0,sales,low
0.64,4,225,3,0,0,0,accounting,low
0.83,5,173,3,0,0,0,accounting,low
0.81,4,195,2,0,0,0,accounting,low
0.89,4,263,4,0,0,0,hr,low
0.87,2,63,3,0,0,0,hr,low
0.31,2,255,6,0,0,0,hr,low
0.67,4,237,3,0,0,0,hr,low
0.97,4,160,4,0,0,0,technical,low
0.66,6,255,5,0,0,0,technical,low
0.87,4,264,3,0,0,0,technical,low
0.47,3,265,3,0,0,0,technical,low
0.96,3,286,5,1,0,0,technical,medium
0.93,5,185,1,1,0,0,technical,medium
0.76,2,246,2,0,0,0,technical,medium
0.76,5,131,1,0,0,0,technical,medium
0.64,5,193,2,0,0,0,technical,medium
0.63,4,248,3,0,0,0,technical,medium
0.5,3,157,3,0,0,0,technical,medium
0.74,5,217,4,0,0,0,support,medium
0.82,2,165,4,0,0,0,support,medium
0.69,3,296,3,0,0,0,support,medium
1.0,4,286,3,0,0,0,support,medium
0.8,2,186,1,0,0,0,support,medium
0.55,5,182,1,0,0,0,support,high
0.68,4,190,4,0,0,0,support,low
0.48,2,249,2,0,0,0,support,medium
0.66,5,163,4,0,0,0,support,medium
0.44,3,195,4,0,0,0,support,medium
0.57,5,171,4,0,0,0,support,medium
0.83,6,154,2,0,0,0,technical,low
0.9,3,170,3,0,0,0,technical,low
0.7,6,226,3,0,0,0,technical,low
0.34,2,201,4,1,0,0,management,low
0.66,7,258,5,0,0,0,IT,low
0.8,5,171,4,0,0,0,IT,low
0.67,5,139,4,0,0,0,IT,low
0.71,5,326,4,0,0,0,IT,low
0.67,4,216,2,0,0,0,IT,low
0.97,6,295,3,0,0,0,product_mng,low
0.49,2,203,5,0,0,0,product_mng,low
0.93,1,249,2,0,0,0,product_mng,low
0.53,3,214,1,0,0,0,product_mng,low
0.72,4,214,4,0,0,0,IT,low
0.95,5,220,4,0,0,0,marketing,high
0.31,3,132,2,1,0,0,accounting,high
0.45,3,255,3,0,0,0,accounting,high
0.7,5,194,1,0,0,0,IT,medium
0.99,6,205,6,0,0,0,IT,medium
0.41,4,283,1,0,0,0,management,high
0.57,3,225,7,0,0,0,sales,low
0.56,4,157,3,0,0,0,accounting,medium
0.71,6,281,5,0,0,0,support,medium
0.77,3,141,4,0,0,0,technical,medium
0.65,2,241,3,0,0,0,management,medium
0.63,3,210,2,0,0,0,marketing,medium
0.68,4,199,7,0,0,0,marketing,medium
0.82,2,86,2,0,0,0,marketing,medium
0.82,3,173,5,0,0,0,sales,medium
0.77,4,233,3,0,0,0,sales,medium
1.0,3,165,2,1,0,0,sales,medium
0.77,4,163,2,1,0,0,sales,medium
0.79,4,321,2,0,0,0,sales,medium
0.69,4,271,3,0,0,0,sales,high
0.95,3,268,5,1,0,0,sales,low
0.51,3,172,1,0,0,0,sales,medium
0.89,5,160,3,0,0,0,sales,medium
0.61,3,225,4,0,0,0,sales,medium
1.0,4,260,2,0,0,0,sales,medium
0.77,3,95,3,0,0,0,sales,low
1.0,4,154,4,0,0,0,sales,low
0.69,3,276,2,0,0,0,sales,low
0.78,5,232,2,0,0,0,sales,low
0.65,3,210,6,0,0,0,sales,low
1.0,3,185,2,0,0,0,sales,low
0.78,4,108,2,0,0,0,sales,low
0.77,4,245,4,0,0,0,sales,low
0.49,3,204,2,0,0,0,accounting,low
0.76,3,134,4,0,0,0,accounting,low
0.84,4,216,2,0,0,0,accounting,low
1.0,2,155,5,0,0,0,hr,low
0.64,5,268,3,0,0,0,hr,low
0.92,6,155,1,0,0,0,hr,low
0.41,4,262,3,0,0,0,hr,low
0.66,2,190,2,0,0,0,technical,low
0.42,2,98,6,1,0,0,technical,low
0.8,1,260,4,0,0,0,technical,low
0.63,2,94,6,0,0,0,technical,medium
0.79,6,222,2,0,0,0,technical,medium
0.53,3,224,1,0,0,0,technical,medium
0.79,5,283,2,0,0,0,technical,medium
0.64,2,88,2,0,0,0,technical,medium
0.8,4,232,2,1,0,0,technical,medium
0.4,3,340,1,0,0,0,technical,medium
0.64,3,170,3,0,0,0,technical,medium
0.82,5,96,4,0,0,0,support,medium
0.61,6,166,5,1,0,0,support,medium
0.79,6,245,3,1,0,0,support,medium
0.85,5,241,7,0,0,0,support,medium
0.34,4,247,2,0,0,0,support,high
0.82,4,311,3,0,0,0,support,low
0.65,3,342,1,0,0,0,support,medium
0.41,4,203,2,0,0,0,support,medium
0.39,4,220,2,0,0,0,support,medium
0.42,2,136,4,1,0,0,support,medium
0.58,3,248,1,0,0,0,support,low
0.45,2,87,3,1,0,0,technical,low
0.81,2,236,1,0,0,0,technical,low
0.54,4,182,3,0,0,0,technical,low
1.0,4,257,1,0,0,0,management,low
0.98,6,215,3,0,0,0,IT,low
1.0,5,177,2,0,0,0,IT,low
0.85,4,270,4,0,0,0,IT,low
0.68,4,224,1,0,0,0,IT,low
0.82,4,113,2,1,0,0,IT,low
0.61,2,184,3,1,0,0,product_mng,low
0.82,6,136,3,0,0,0,product_mng,low
0.69,3,289,1,0,0,0,product_mng,low
0.69,3,288,3,0,0,0,product_mng,low
0.65,4,251,4,0,0,0,IT,low
0.83,4,269,3,0,0,0,marketing,high
1.0,4,222,1,1,0,0,accounting,high
0.93,5,207,4,1,0,0,accounting,high
0.87,3,189,5,0,0,0,IT,medium
0.52,2,234,2,1,0,0,IT,medium
0.73,2,116,3,0,0,0,management,high
0.57,3,160,3,1,0,0,sales,medium
0.81,4,244,1,0,0,0,accounting,medium
0.74,5,236,2,0,0,0,support,medium
0.64,7,260,4,0,0,0,technical,medium
0.51,3,213,4,0,0,0,management,medium
1.0,2,247,3,0,0,0,marketing,medium
0.81,4,118,4,0,0,0,marketing,medium
0.48,3,143,5,1,0,0,marketing,medium
0.82,5,144,5,0,0,0,sales,medium
0.38,5,209,5,0,0,0,sales,medium
0.34,3,161,3,0,0,0,sales,medium
0.86,6,240,4,0,0,0,sales,medium
0.71,2,166,3,0,0,0,sales,high
0.87,4,272,2,0,0,0,sales,low
0.86,4,159,5,0,0,0,sales,medium
0.33,4,233,4,0,0,0,sales,medium
0.75,5,208,3,0,0,0,sales,medium
0.68,3,241,3,0,0,0,sales,medium
0.92,3,266,3,1,0,0,sales,low
0.48,4,132,4,0,0,0,sales,low
0.71,6,188,7,0,0,0,sales,low
0.78,7,270,4,0,0,0,sales,low
0.67,1,103,1,0,0,0,sales,low
0.86,2,125,3,0,0,0,sales,low
0.7,3,130,3,1,0,0,sales,low
0.29,3,196,3,0,0,0,sales,low
0.41,6,195,4,0,0,0,sales,low
0.45,4,210,3,0,0,0,accounting,low
0.92,3,203,2,0,0,0,accounting,low
0.81,3,104,3,0,0,0,accounting,low
0.74,2,233,4,0,0,0,hr,low
0.65,3,199,2,1,0,0,hr,low
0.81,5,307,3,0,0,0,hr,low
0.82,5,197,2,0,0,0,hr,low
1.0,4,66,6,1,0,0,technical,low
0.69,4,177,6,0,0,0,technical,low
0.56,4,296,3,0,0,0,technical,low
0.61,1,247,3,1,0,0,technical,low
0.67,6,116,4,0,0,0,technical,low
0.6,2,103,6,1,0,0,technical,medium
0.76,6,228,3,1,0,0,technical,medium
0.63,4,180,5,0,0,0,technical,medium
0.8,2,174,8,0,0,0,technical,medium
0.91,4,217,3,1,0,0,technical,medium
0.65,2,290,3,0,0,0,technical,medium
0.62,3,163,3,0,0,0,support,medium
0.6,5,217,1,0,0,0,support,medium
0.72,5,144,3,0,0,0,support,medium
0.64,5,148,1,0,0,0,support,medium
0.77,3,320,2,0,0,0,support,medium
0.52,3,199,2,0,0,0,support,medium
0.63,5,142,1,1,0,0,support,high
0.81,3,142,4,0,0,0,support,low
0.89,5,195,1,0,0,0,support,medium
0.53,7,259,5,0,0,0,support,medium
0.39,4,73,5,0,0,0,support,medium
0.51,4,148,3,0,0,0,technical,medium
0.51,3,185,4,0,0,0,technical,low
0.5,6,213,3,0,0,0,technical,low
0.44,5,224,3,0,0,0,management,low
0.26,4,311,2,0,0,0,IT,low
1.0,5,131,3,0,0,0,IT,low
0.61,5,246,3,0,0,0,IT,low
0.96,3,189,4,0,0,0,IT,low
0.78,2,181,2,0,0,0,IT,low
0.53,6,159,2,0,0,0,product_mng,medium
0.8,4,172,2,0,0,0,product_mng,medium
0.71,2,276,4,0,0,0,product_mng,medium
0.87,3,169,3,0,0,0,product_mng,medium
0.38,3,126,1,0,0,0,IT,medium
0.53,6,278,3,0,0,0,RandD,medium
0.3,5,246,3,0,0,0,RandD,medium
0.74,4,105,1,0,0,0,RandD,medium
0.67,2,187,3,0,0,0,RandD,medium
0.63,4,159,3,0,0,0,RandD,medium
0.72,3,238,3,0,0,0,marketing,medium
0.64,5,218,3,0,0,0,sales,medium
0.67,3,103,2,0,0,0,accounting,medium
0.89,3,208,2,0,0,0,support,medium
0.48,5,95,3,0,0,0,technical,medium
0.54,2,156,6,0,0,0,management,medium
0.58,4,177,1,0,0,0,marketing,medium
1.0,4,321,8,0,0,0,marketing,medium
0.31,1,190,2,0,0,0,marketing,medium
0.88,1,157,3,0,0,0,sales,medium
0.79,1,144,2,0,0,0,sales,medium
0.58,4,228,1,0,0,0,sales,medium
0.5,3,97,3,0,0,0,sales,medium
0.95,3,282,1,0,0,0,sales,medium
1.0,4,145,3,0,0,0,sales,medium
0.84,4,251,3,0,0,0,sales,high
0.54,4,175,4,0,0,0,sales,high
0.5,4,174,6,0,0,0,sales,high
0.81,3,249,3,0,0,0,sales,high
0.59,4,293,6,1,0,0,sales,high
0.72,6,313,4,0,0,0,sales,high
0.81,3,161,4,0,0,0,sales,high
0.5,3,152,1,0,0,0,sales,high
0.73,3,156,4,0,0,0,sales,high
0.5,3,126,4,0,0,0,sales,high
0.68,5,253,2,0,0,0,sales,high
0.79,2,213,3,0,0,0,sales,high
0.78,3,183,5,0,0,0,sales,low
0.33,3,136,3,0,0,0,accounting,low
0.57,2,160,2,0,0,0,accounting,low
0.79,7,204,1,1,0,0,accounting,low
0.98,2,232,3,0,0,0,hr,low
0.79,3,83,4,1,0,0,hr,low
1.0,5,179,5,1,0,0,hr,low
0.74,5,125,4,0,0,0,hr,low
0.44,2,114,2,0,0,0,technical,low
0.52,5,184,2,0,0,0,technical,low
0.83,6,224,3,0,0,0,technical,low
0.62,3,168,2,1,0,0,technical,low
0.47,3,184,1,0,0,0,technical,low
0.76,5,267,3,0,0,0,technical,low
0.92,2,270,4,0,0,0,technical,low
0.72,6,232,1,0,0,0,technical,medium
0.68,4,183,4,0,0,0,technical,medium
0.84,3,248,1,0,0,0,technical,medium
0.52,2,142,4,0,0,0,technical,medium
0.81,4,222,1,1,0,0,support,medium
0.6,1,180,3,0,0,0,support,medium
1.0,5,166,1,0,0,0,support,medium
0.53,4,132,5,1,0,0,support,medium
0.62,4,277,2,0,0,0,support,medium
0.93,3,260,3,0,0,0,support,medium
0.62,5,232,1,0,0,0,support,medium
0.96,3,252,2,0,0,0,support,medium
1.0,5,143,5,0,0,0,support,high
0.38,5,265,3,1,0,0,support,high
0.6,4,209,4,0,0,0,support,high
0.72,3,265,2,0,0,0,technical,high
0.93,4,266,4,0,0,0,technical,high
0.71,3,253,3,0,0,0,technical,high
1.0,3,205,3,0,0,0,management,high
0.5,5,187,4,0,0,0,IT,high
0.28,4,158,7,0,0,0,IT,low
0.59,5,188,1,0,0,0,IT,low
1.0,5,253,5,0,0,0,IT,low
0.26,5,119,3,0,0,0,IT,low
0.82,3,255,2,0,0,0,product_mng,low
0.95,3,220,4,0,0,0,product_mng,low
0.7,4,181,3,0,0,0,product_mng,low
0.73,2,241,3,0,0,0,product_mng,low
0.3,6,139,3,0,0,0,IT,medium
1.0,5,189,5,0,0,0,RandD,medium
0.91,7,174,6,0,0,0,RandD,medium
1.0,2,159,3,0,0,0,RandD,medium
0.87,4,113,3,0,0,0,RandD,medium
0.38,4,134,2,0,0,0,RandD,medium
0.64,6,145,4,1,0,0,marketing,medium
0.42,3,306,2,0,0,0,sales,medium
0.96,3,245,3,1,0,0,accounting,medium
0.75,4,284,1,0,0,0,support,medium
0.76,4,168,4,0,0,0,technical,medium
0.54,4,279,3,0,0,0,management,medium
0.56,3,145,4,0,0,0,marketing,medium
0.57,2,243,6,0,0,0,marketing,medium
0.78,2,165,3,1,0,0,marketing,medium
0.79,4,210,6,0,0,0,sales,medium
0.81,4,92,3,0,0,0,sales,medium
0.91,5,235,4,0,0,0,sales,medium
0.82,6,123,1,0,0,0,sales,medium
0.5,5,161,3,0,0,0,sales,medium
0.45,2,224,3,0,0,0,sales,medium
0.69,2,110,2,0,0,0,sales,medium
0.86,3,70,3,0,0,0,sales,medium
0.5,4,196,3,0,0,0,sales,high
0.29,2,158,8,0,0,0,sales,low
0.84,4,186,4,0,0,0,sales,medium
0.67,3,173,3,0,0,0,sales,medium
0.79,3,212,3,0,0,0,sales,medium
0.93,4,234,1,0,0,0,sales,medium
1.0,5,197,1,0,0,0,sales,medium
0.87,5,55,5,0,0,0,sales,medium
0.63,4,227,3,0,0,0,sales,medium
0.59,4,212,2,1,0,0,sales,medium
0.33,4,155,1,0,0,0,sales,medium
0.47,7,154,3,0,0,0,accounting,medium
0.93,1,233,2,0,0,0,accounting,low
0.47,3,106,3,0,0,0,accounting,low
0.98,5,201,3,0,0,0,hr,low
0.58,4,122,4,0,0,0,hr,low
0.84,3,131,1,1,0,0,hr,low
1.0,4,207,4,0,0,0,hr,low
0.86,5,124,3,0,0,0,technical,low
0.66,3,182,3,1,0,0,technical,high
0.57,3,318,3,0,0,0,technical,low
0.47,6,179,5,0,0,0,technical,high
0.49,2,154,2,0,0,0,technical,high
